C053 120.3637 23.2864 20.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C056 120.1392 23.2621 3.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C058 120.3271 23.1714 20.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C060 120.2458 23.1234 10.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C062 120.4590 23.1216 64.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C065 120.3517 22.9043 44.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C066 120.2172 22.9188 4.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C069 120.1897 22.9732 7.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C082 120.3067 23.7227 11.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C087 120.5299 23.3821 175.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C092 120.4862 23.7889 34.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C094 120.3306 23.7923 14.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C095 120.3306 23.4559 18.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C096 120.2407 22.9813 31.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C097 120.2115 23.0089 16.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C098 120.1661 23.0006 8.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C100 120.3503 23.2256 31.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C104 120.4735 23.6678 35.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C105 120.3453 23.5547 16.0 1 1 CWB CSMT FBA 0.3115E-03 0.3115E-03 0.3115E-03 1 0.0 20171201 99999999               
C106 120.4147 23.4363 32.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C107 120.2992 23.2977 15.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C112 120.1930 23.7025 3.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
C116 120.1168 23.0768 7.0 1 1 CWB CSMT FBA 0.2450E-03 0.2450E-03 0.2450E-03 1 0.0 20171201 99999999               
